"Year","Population","FUNCTLIM","FUNCTLIM_SE","FUNCTLIM_NEFF","HYPERTEN","HYPERTEN_SE","HYPERTEN_NEFF","ASTHMA","ASTHMA_SE","ASTHMA_NEFF","HEARTDIS","HEARTDIS_SE","HEARTDIS_NEFF","CANCER","CANCER_SE","CANCER_NEFF","SMOKING","SMOKING_SE","SMOKING_NEFF","KIDNEYS","KIDNEYS_SE","KIDNEYS_NEFF","STROKE","STROKE_SE","STROKE_NEFF","BMI","BMI_SE","BMI_NEFF","BEDDAYS","BEDDAYS_SE","BEDDAYS_NEFF"
1999,"White",0.300482406044375,0.00393654874591853,13562.7495220093,0.195927926942469,0.0030669552218114,16747.0263394895,0.0874981089030373,0.00222184330171824,16172.1156785133,0.118861988016396,0.00246370110087323,17253.2994890759,0.0783404137917925,0.00205830099097557,17041.1885283256,0.242501233682114,0.00379563684529132,12749.349186747,0.0120344708102395,0.000791682667582976,18968.2716573245,0.0214234428372968,0.000998310696976784,21033.6128859705,26.3438256146324,0.0456836036497413,13377.1341239375,3.83024166261089,0.14044895599511,22045.1776692849
1999,"Black",0.25921574758786,0.00885291957257014,2450.21051720752,0.242954431552701,0.00929141097191097,2130.62229884583,0.0864575367922078,0.00561306873786834,2506.99626871786,0.0887644348688955,0.00544509744175624,2728.23136280881,0.030179175302371,0.00313450971777884,2979.08243934596,0.241302735659093,0.0108728150298158,1548.71303986033,0.0204164691269284,0.00269749430457381,2748.67784175044,0.0297256359717939,0.0029970773691559,3211.09119159503,27.8975557233704,0.116781276398619,2857.82261278562,4.90382848788851,0.545290917107885,2091.87664189029
1999,"AI/AN",0.362636403896834,0.0407486483994906,140.099399121089,0.24783059213625,0.0409281477912469,111.998355045076,0.159430283162833,0.0295827627842596,154.117636698592,0.118169144105955,0.0243764770163411,176.49513833622,0.0594087337162266,0.0159171750965348,221.984879918261,0.412258470387346,0.0440004289615656,125.963967904836,0.0360453286610524,0.0175944121746668,112.96432831105,0.0464336178149551,0.0150583242000334,196.523917935474,28.5130804308057,0.651050887205345,90.0492493467131,12.931989974614,4.02043935935051,146.381913165972
1999,"Chinese",0.100605397404621,0.0283368910635021,113.34568129105,0.0844086691770771,0.0294467962664481,89.6468263650833,0.0321954875698637,0.015233063987575,135.061140922169,0.0463755011182692,0.0145938744784401,208.85606903198,0.00481028477186258,0.00490090728764541,200.468430733481,0.119486132552931,0.0257456215529206,159.655748988518,0,0,.,0.00324358069594485,0.00317741589755053,322.109413024118,22.4877955013329,0.351945776483284,110.024636973692,4.1840958029889,1.66154238887937,262.055118382464
1999,"Filipino",0.204411233176988,0.0406056839944946,99.3151697936386,0.199780965903637,0.0391334307379106,105.114587206001,0.0933841519148371,0.0333011775942651,76.8728800986972,0.0454095077826387,0.0196844805300621,112.644977286268,0.0342048786839924,0.0169115635547132,116.30580382332,0.21852791771,0.0454105095262365,83.4006681471741,0.00197414496150626,0.00199143113081661,500.248848808747,0.0153866444293636,0.00825704932251572,223.746232931224,24.333659887816,0.334088051336728,117.079799190421,2.02926963625886,0.510999882668353,122.696904624322
1999,"Asian Indian",0.150929052350096,0.036743980463255,95.6244963029737,0.099471562740064,0.0260212610574104,133.272256862335,0.0112128693449823,0.00872568014235024,146.696937728959,0.0105495856986192,0.00840181361772992,148.964715675394,0.00944289647848388,0.00692218299038062,196.652129103173,0.069506774165198,0.0214195420689831,142.034973089628,0.00510555059841505,0.00510954599859223,195.999527845512,0,0,.,24.2283097175734,0.418053692447694,98.6468754302443,2.44369550580552,1.07289477015621,117.434480007146
1999,"Puerto Rican",0.281559584912368,0.0224500685989281,402.000047698434,0.164507114157744,0.0181098138236142,419.764742950547,0.156749782208461,0.0191501675519228,361.009499415235,0.0893182714184086,0.0139342588809061,419.605199778473,0.0292953209380507,0.00946053364781979,318.239799268314,0.249932112455606,0.0214301887148473,408.871294609113,0.0191498559394002,0.00577397199739219,564.311892430413,0.0257756241117672,0.00724475137221346,479.208415455254,27.269924501616,0.261707765431222,403.349622307511,5.96222734285078,1.82010732067629,335.293052932883
1999,"Mexican",0.1631710635768,0.00845239086658434,1911.43627851475,0.112256231665987,0.00771850951972359,1672.90114249125,0.0467630363135984,0.00465071449880077,2061.11981840283,0.0551816442433411,0.00576731810801548,1567.59639247005,0.0206899941510064,0.00278011911885772,2621.75916318779,0.171001709093212,0.0087400669183648,1855.94223607217,0.0123814952361758,0.00253255866762776,1906.70017266686,0.00625919175191478,0.00114626978647861,4734.31047455145,27.40115215331,0.130592927490466,1806.51506387295,2.76088738869805,0.345398962969322,2622.50364079042
1999,"Cuban",0.182726259543575,0.0200568865694102,372.281285029147,0.223448450473563,0.0287125124141825,211.074115453231,0.072221496669714,0.0165132732287855,246.418998524827,0.125578984224708,0.0188443342740167,310.102798658708,0.0421683995798383,0.0107247850910845,352.150909863997,0.235486835495168,0.0258241000596187,270.726608118692,0.0232362864566766,0.00775870031652152,378.101165741999,0.00920045092865825,0.00748250871772807,163.278943842507,25.8570204560915,0.335494173756665,162.470282651405,4.3596468526734,1.29968972510844,378.221644303224
1999,"Other Hispanic",0.178347806153474,0.0191308309737193,400.651895170904,0.123498398702672,0.0110393875991358,888.79626328822,0.0819051416570461,0.0102249451484641,719.704973304104,0.0494717218256859,0.00640956005433133,1145.36361362711,0.0212471999482264,0.00530478173665743,739.464687694132,0.159130519018675,0.0164938234092732,492.178532534098,0.0182637486978324,0.00447849434224215,894.537286105806,0.00840534312365687,0.00329666653137141,767.393533047465,26.3755613354321,0.183409697765561,751.107024164517,3.56819581124975,0.773358671185621,790.888972428404
